timestamp,open,high,low,close,volume
2024-10-16 19:00:00,415.9900,418.7400,414.7250,415.5100,14594
2024-10-16 18:00:00,416.0550,416.1500,415.4100,415.9896,11756
2024-10-16 17:00:00,416.1150,440.6342,395.9633,416.0900,314182
2024-10-16 16:00:00,416.0600,416.4900,414.2804,416.1150,6585997
2024-10-16 15:00:00,415.7600,416.3600,415.2600,416.1300,1947162
2024-10-16 14:00:00,414.8700,416.1000,414.8300,415.7500,899434
2024-10-16 13:00:00,415.7200,416.0100,414.2501,414.9100,1509953
2024-10-16 12:00:00,414.1000,415.7300,414.0400,415.6501,953550
2024-10-16 11:00:00,413.7100,415.8200,413.5950,414.1100,1316830
2024-10-16 10:00:00,410.8800,414.2600,410.4800,413.7050,2196760
2024-10-16 09:00:00,416.9000,422.2600,410.6408,410.9300,2526291
2024-10-16 08:00:00,419.1460,420.0000,416.0950,417.0050,58981
2024-10-16 07:00:00,418.1400,418.6000,417.5000,418.0000,19942
2024-10-16 06:00:00,419.4700,419.7400,416.6500,417.7900,20092
2024-10-16 05:00:00,419.1500,419.5300,418.8900,419.3300,3576
2024-10-16 04:00:00,419.5000,420.0000,418.7400,419.2900,10445
2024-10-15 19:00:00,418.8600,419.2500,418.7700,419.2425,8861
2024-10-15 18:00:00,418.8200,419.1400,418.5000,418.8600,15728
2024-10-15 17:00:00,419.1200,419.3000,418.7400,418.7850,1203285
2024-10-15 16:00:00,418.8375,445.1600,392.8398,419.1200,7536534
2024-10-15 15:00:00,417.3200,418.9200,416.3500,418.7800,2997635
2024-10-15 14:00:00,417.0700,417.6900,416.8600,417.2800,731692
2024-10-15 13:00:00,417.5400,417.9600,416.6350,417.0866,841138
2024-10-15 12:00:00,415.8900,420.6000,415.8900,417.5550,1162678
2024-10-15 11:00:00,416.6000,418.1500,415.6400,415.8800,1367431
2024-10-15 10:00:00,420.5400,420.8100,415.2600,416.6300,2778896
2024-10-15 09:00:00,420.7500,457.6000,419.8400,420.5700,1705425
2024-10-15 08:00:00,419.7130,420.9988,416.3200,420.7700,1263866
2024-10-15 07:00:00,420.3400,420.4500,419.7200,420.0100,20839
2024-10-15 06:00:00,419.8000,420.6900,419.6700,420.3500,9133
2024-10-15 05:00:00,419.6000,419.9300,419.3800,419.8000,5786
2024-10-15 04:00:00,419.7600,420.4200,419.0500,419.6200,19875
2024-10-14 19:00:00,419.0700,419.2600,419.0000,419.2000,11303
2024-10-14 18:00:00,419.1300,419.2400,419.0000,419.0650,56701
2024-10-14 17:00:00,419.2100,432.3812,394.6522,419.0600,101773
2024-10-14 16:00:00,419.1000,432.3812,394.7236,419.2100,6553844
2024-10-14 15:00:00,420.4000,421.3100,419.0000,419.1100,3101790
2024-10-14 14:00:00,419.8050,420.7000,419.3000,420.4200,1183766
2024-10-14 13:00:00,420.1450,420.6700,419.7900,419.7906,928959
2024-10-14 12:00:00,420.7800,420.7800,419.7000,420.1405,909812
2024-10-14 11:00:00,419.7500,421.7500,419.0100,420.7500,1582096
2024-10-14 10:00:00,421.7100,424.0400,419.5900,419.8079,2749823
2024-10-14 09:00:00,418.4500,422.2550,413.7500,421.7100,2176733
2024-10-14 08:00:00,416.3952,418.6000,415.3100,418.4200,45921
2024-10-14 07:00:00,416.8500,417.1400,416.6700,416.8600,16304
2024-10-14 06:00:00,416.8400,417.0000,416.7100,416.8600,9441
2024-10-14 05:00:00,416.3500,417.0000,416.3200,416.6900,4774
2024-10-14 04:00:00,416.9300,417.0000,415.7000,416.3800,10335
2024-10-11 19:00:00,415.3500,415.9900,415.3500,415.6700,4936
2024-10-11 18:00:00,415.5700,416.3200,415.3200,415.7000,14065
2024-10-11 17:00:00,415.6000,434.6167,388.1203,415.6200,13537
2024-10-11 16:00:00,416.3900,435.7350,389.6982,415.5600,5638926
2024-10-11 15:00:00,415.7477,416.5100,415.6300,416.3900,2341519
2024-10-11 14:00:00,414.4400,415.7400,414.4350,415.7300,753677
2024-10-11 13:00:00,414.3600,414.9800,414.1700,414.4450,827917
2024-10-11 12:00:00,415.4800,415.5050,413.3200,414.3350,1457531
2024-10-11 11:00:00,415.3900,415.9900,414.9300,415.4800,1874887
2024-10-11 10:00:00,414.9650,417.1300,414.5000,415.3850,1901614
2024-10-11 09:00:00,415.6100,416.2900,413.2500,414.9650,1607601
2024-10-11 08:00:00,415.8422,428.0000,415.3900,415.6250,30795
2024-10-11 07:00:00,416.1900,416.2200,415.6400,415.7900,11579
2024-10-11 06:00:00,415.9800,416.4500,415.9500,416.1900,2396
2024-10-11 05:00:00,415.8800,416.2400,415.8800,416.0000,2230
2024-10-11 04:00:00,415.8400,417.0000,415.5000,415.7900,8455
2024-10-10 19:00:00,416.1250,416.9900,415.8400,416.9799,35659
2024-10-10 18:00:00,415.9400,416.3400,415.8800,416.2488,5632
2024-10-10 17:00:00,415.9750,428.7245,387.8683,415.9400,6721
2024-10-10 16:00:00,415.9300,416.3500,415.5300,415.9200,6197959
2024-10-10 15:00:00,415.3800,416.2600,414.7176,415.8410,2257457
2024-10-10 14:00:00,415.8600,415.8600,414.7400,415.4000,938941
2024-10-10 13:00:00,415.8500,416.4099,414.7000,415.8600,938641
2024-10-10 12:00:00,416.8500,417.3500,415.6500,415.8700,1050130
2024-10-10 11:00:00,414.3750,416.9500,414.1000,416.9199,1414844
2024-10-10 10:00:00,414.9600,415.7550,413.8800,414.3700,1573294
2024-10-10 09:00:00,415.4400,417.4600,401.6550,414.9000,1885892
2024-10-10 08:00:00,417.8900,418.6690,415.1900,415.3600,93589
2024-10-10 07:00:00,418.1300,418.1800,416.8900,417.2100,18207
2024-10-10 06:00:00,417.3900,418.7900,417.3600,418.2000,15019
2024-10-10 05:00:00,416.7000,417.7200,416.6700,417.4600,4642
2024-10-10 04:00:00,417.9000,418.0000,416.6000,416.8200,26358
2024-10-09 19:00:00,416.8650,417.3200,416.5100,416.5100,35758
2024-10-09 18:00:00,417.0400,417.4600,416.7000,416.8650,63956
2024-10-09 17:00:00,416.9550,440.3800,395.7596,416.9950,16453
2024-10-09 16:00:00,417.4200,427.3400,401.7600,417.0000,5674235
2024-10-09 15:00:00,417.3650,418.2200,416.9600,417.4200,2140737
2024-10-09 14:00:00,417.3400,417.9900,416.9100,417.3600,963664
2024-10-09 13:00:00,417.9150,418.5596,416.6000,417.3100,1194293
2024-10-09 12:00:00,419.8500,419.8500,417.7600,417.9200,1511708
2024-10-09 11:00:00,418.1300,420.3800,418.0700,419.8100,1901053
2024-10-09 10:00:00,415.4650,418.1700,415.4500,418.1700,2208452
2024-10-09 09:00:00,415.2400,416.7899,414.3000,415.4500,1612553
2024-10-09 08:00:00,414.8812,431.6114,414.2000,415.3325,70682
2024-10-09 07:00:00,416.7200,416.8000,415.5100,415.6100,23325
2024-10-09 06:00:00,415.8000,417.7200,415.7100,416.8700,15943
2024-10-09 05:00:00,415.4100,415.8900,415.1900,415.8000,11006
2024-10-09 04:00:00,414.2900,415.8000,414.1200,415.4100,11020
2024-10-08 19:00:00,414.6800,414.6999,414.3800,414.6500,13169
2024-10-08 18:00:00,415.1641,432.1351,387.7944,414.6400,119994
2024-10-08 17:00:00,414.3900,438.1242,413.7000,414.5400,97540
2024-10-08 16:00:00,414.7100,414.7800,414.0000,414.4300,6866961
2024-10-08 15:00:00,413.9800,415.6600,413.7800,414.7800,2752519
2024-10-08 14:00:00,413.0050,414.0900,412.9000,413.9800,1244573
2024-10-08 13:00:00,413.5500,413.7000,412.2700,413.0050,917127
2024-10-08 12:00:00,414.4950,414.7200,413.2500,413.5850,1527312
2024-10-08 11:00:00,413.7000,414.6200,412.9000,414.5000,1561054
