timestamp,open,high,low,close,volume
2024-10-11 19:00:00,589.2000,589.4900,589.0000,589.2300,6169
2024-10-11 18:00:00,589.2250,589.9500,588.7100,589.1900,10621
2024-10-11 17:00:00,589.6350,589.9500,555.7215,589.7500,10835
2024-10-11 16:00:00,589.8750,590.0300,568.8662,589.5200,2160415
2024-10-11 15:00:00,588.7100,591.2100,588.6300,589.8750,1617637
2024-10-11 14:00:00,587.3000,590.0000,587.0000,588.7400,1058960
2024-10-11 13:00:00,587.7500,588.0000,586.0300,587.3200,490824
2024-10-11 12:00:00,587.1400,587.9100,586.0200,587.6550,723967
2024-10-11 11:00:00,584.3750,587.3500,583.3700,587.2100,797491
2024-10-11 10:00:00,586.3300,588.3400,583.2600,584.3550,1477430
2024-10-11 09:00:00,585.2500,586.7400,582.7100,586.4600,1072511
2024-10-11 08:00:00,583.9177,585.8800,572.2426,584.9400,30453
2024-10-11 07:00:00,584.8900,585.4100,584.6900,584.8000,8596
2024-10-11 06:00:00,584.4200,585.0500,584.1200,584.7300,1496
2024-10-11 05:00:00,583.5400,585.2000,583.4800,584.0000,3689
2024-10-11 04:00:00,584.7600,585.0000,582.7100,583.6000,9988
2024-10-10 19:00:00,584.3900,585.2000,583.8300,584.9400,17819
2024-10-10 18:00:00,584.3400,584.5400,584.0000,584.3500,4756
2024-10-10 17:00:00,584.6000,584.7100,583.8300,584.5400,59816
2024-10-10 16:00:00,583.7500,585.0000,583.6200,584.6000,2367566
2024-10-10 15:00:00,585.9100,585.9300,583.3911,583.7500,1232485
2024-10-10 14:00:00,584.2100,586.0200,583.4500,585.9600,607293
2024-10-10 13:00:00,585.1800,586.0800,582.5200,584.1700,811179
2024-10-10 12:00:00,586.7626,587.6800,584.5420,585.0900,691823
2024-10-10 11:00:00,584.8700,586.8350,584.3701,586.8300,687348
2024-10-10 10:00:00,588.5600,590.0800,584.3400,584.7983,1088665
2024-10-10 09:00:00,587.2900,590.2300,585.8075,588.4242,1075131
2024-10-10 08:00:00,590.2935,592.5000,584.9500,587.4000,52771
2024-10-10 07:00:00,589.7000,590.4400,589.0100,590.3500,5315
2024-10-10 06:00:00,589.3200,590.6700,589.0000,589.2000,2506
2024-10-10 05:00:00,588.8300,589.4900,587.9600,589.3000,7220
2024-10-10 04:00:00,591.0000,591.1900,588.7200,589.0400,5144
2024-10-09 19:00:00,589.7500,590.5000,589.5000,589.5101,5931
2024-10-09 18:00:00,589.7800,590.5100,589.1000,589.6500,5160
