timestamp,open,high,low,close,volume
2024-10-22 19:00:00,189.3400,189.5500,189.2500,189.4700,19504
2024-10-22 18:00:00,189.5280,189.7000,189.2600,189.3300,24906
2024-10-22 17:00:00,189.5900,189.7000,184.7262,189.5500,714441
2024-10-22 16:00:00,189.7200,189.8400,189.5400,189.6000,11991975
2024-10-22 15:00:00,189.7000,190.0000,189.3600,189.7200,3852466
2024-10-22 14:00:00,191.1400,191.5201,189.6200,189.7100,3022031
2024-10-22 13:00:00,190.0300,191.1500,189.5600,191.1499,2684226
2024-10-22 12:00:00,189.8350,190.1500,189.3100,190.0400,2218005
2024-10-22 11:00:00,190.0400,190.3000,189.3900,189.8350,1813466
2024-10-22 10:00:00,188.7800,190.6150,188.6010,190.0500,4813327
2024-10-22 09:00:00,188.0900,189.0400,186.9750,188.8100,3403469
2024-10-22 08:00:00,188.6767,189.0700,187.7000,188.1300,153951
2024-10-22 07:00:00,187.9500,188.4000,187.8800,188.1000,33348
2024-10-22 06:00:00,187.8800,188.2000,187.7300,187.8800,5530
2024-10-22 05:00:00,188.3900,188.3900,187.6100,187.8800,19556
2024-10-22 04:00:00,188.6000,188.9500,188.1900,188.3900,7610
2024-10-21 19:00:00,189.1600,189.2200,189.0000,189.0400,17716
2024-10-21 18:00:00,189.2650,189.3100,189.1400,189.2600,10713
2024-10-21 17:00:00,189.3000,189.3600,189.0700,189.2200,95783
2024-10-21 16:00:00,189.0900,189.4600,187.1100,189.3300,8526894
2024-10-21 15:00:00,188.4300,189.4600,188.3800,189.0900,3918650
2024-10-21 14:00:00,188.7938,188.9099,188.3600,188.4300,1321826
2024-10-21 13:00:00,188.7000,189.0200,188.4300,188.7869,1667825
2024-10-21 12:00:00,188.0500,188.8250,188.0350,188.7100,1619910
2024-10-21 11:00:00,187.4580,188.1550,186.8100,188.0600,2533458
2024-10-21 10:00:00,187.6600,188.9800,187.0600,187.4600,3746636
2024-10-21 09:00:00,188.5100,188.8300,186.4000,187.6699,4390777
2024-10-21 08:00:00,188.6832,189.0600,182.1600,188.4768,93165
2024-10-21 07:00:00,187.7900,188.2600,187.6700,188.2000,42931
2024-10-21 06:00:00,188.4000,188.5400,187.7000,187.7500,20066
2024-10-21 05:00:00,188.4500,188.5000,188.2900,188.3900,19431
2024-10-21 04:00:00,189.2800,189.2800,188.1800,188.4500,11909
2024-10-18 19:00:00,188.7900,188.9900,188.7300,188.8250,29640
2024-10-18 18:00:00,189.0400,189.0900,188.7700,188.8000,18611
2024-10-18 17:00:00,188.9700,189.0900,178.0238,189.0600,23781
2024-10-18 16:00:00,188.9500,189.2000,187.5300,189.0000,9977610
2024-10-18 15:00:00,190.2000,190.2900,188.7800,188.9500,4573341
2024-10-18 14:00:00,189.6800,190.6300,189.2800,190.1900,3135313
