timestamp,open,high,low,close,volume
2024-10-31 19:00:00,134.2000,134.4200,134.1200,134.4101,431252
2024-10-31 18:00:00,134.3900,134.4800,134.1000,134.1900,632729
2024-10-31 17:00:00,133.2000,142.5960,132.1437,134.3900,1738961
2024-10-31 16:00:00,132.5500,133.6300,132.3700,133.2150,68817611
2024-10-31 15:00:00,132.7300,134.7100,132.4100,132.5700,41000429
2024-10-31 14:00:00,132.9700,133.0900,132.1106,132.7301,20421596
2024-10-31 13:00:00,133.3295,133.8400,132.7900,132.9700,16536557
2024-10-31 12:00:00,133.1507,133.7099,132.7900,133.3209,18476866
2024-10-31 11:00:00,133.3050,133.9900,132.3000,133.1579,30530607
2024-10-31 10:00:00,132.9800,137.0400,132.3701,133.3100,47458482
2024-10-31 09:00:00,137.5700,140.5950,132.7000,132.9808,47771736
2024-10-31 08:00:00,137.3600,139.3350,136.0000,137.5800,2054692
2024-10-31 07:00:00,137.3700,138.3400,137.0900,138.2000,874732
2024-10-31 06:00:00,137.2800,137.4000,137.0400,137.3700,211916
2024-10-31 05:00:00,137.3200,137.4500,137.1700,137.2900,167278
2024-10-31 04:00:00,136.4000,137.5100,136.3500,137.3400,641861
2024-10-30 19:00:00,137.4800,138.0000,137.3500,137.8500,669677
2024-10-30 18:00:00,139.0300,141.2500,137.3500,137.5400,1794038
2024-10-30 17:00:00,139.0000,176.6096,50.1287,139.0600,3789834
2024-10-30 16:00:00,139.4700,852.4000,49.1643,139.0000,38605458
2024-10-30 15:00:00,139.8500,140.0000,139.0200,139.4700,21476440
2024-10-30 14:00:00,139.4500,140.2800,139.3700,139.8650,11892707
2024-10-30 13:00:00,140.0399,140.2395,138.9600,139.4500,13556560
2024-10-30 12:00:00,139.8300,140.3300,137.3589,140.0496,12309093
2024-10-30 11:00:00,139.1250,140.1800,139.0100,139.8499,17352590
2024-10-30 10:00:00,139.0400,139.9150,137.0000,139.1250,27523315
2024-10-30 09:00:00,139.9500,140.3550,136.8100,139.0422,39919834
2024-10-30 08:00:00,140.4000,141.3380,134.8100,139.9500,2445531
2024-10-30 07:00:00,140.3100,141.0900,140.2200,140.2800,703360
2024-10-30 06:00:00,140.0700,140.3900,139.9800,140.3000,150663
2024-10-30 05:00:00,139.8600,140.5200,139.7500,140.0700,267355
2024-10-30 04:00:00,140.8500,141.3700,139.8200,139.8600,524036
2024-10-29 19:00:00,141.2700,141.3900,141.0100,141.3900,377053
2024-10-29 18:00:00,140.9200,141.3600,140.8000,141.2602,414760
2024-10-29 17:00:00,140.7700,144.9087,140.6112,140.9200,3194657
2024-10-29 16:00:00,141.3600,143.1914,136.7456,140.7850,30179237
2024-10-29 15:00:00,141.7300,142.2598,141.0200,141.2800,22202648
2024-10-29 14:00:00,141.3700,141.9700,141.2500,141.7392,11488925
