timestamp,open,high,low,close,volume
2024-10-30 19:00:00,204.9000,205.1500,204.5000,204.9000,861769
2024-10-30 18:00:00,204.4000,205.0000,204.3000,204.8800,863018
2024-10-30 17:00:00,204.7300,205.0000,204.2100,204.4000,4787
2024-10-30 16:00:00,205.0600,205.2100,204.5000,204.7000,2826462
2024-10-30 15:00:00,205.1300,205.2812,204.5100,204.9900,1312186
2024-10-30 14:00:00,204.9600,209.4800,204.2600,205.1400,1014625
2024-10-30 13:00:00,206.1400,206.2500,204.9000,204.9683,697721
2024-10-30 12:00:00,206.4000,206.8500,205.9300,206.1600,695863
2024-10-30 11:00:00,207.7000,207.7514,206.1100,206.4050,841843
2024-10-30 10:00:00,208.6350,209.0600,207.5600,207.7000,718320
2024-10-30 09:00:00,209.3500,211.1200,208.4700,208.6500,548853
2024-10-30 08:00:00,209.5400,210.8700,209.0977,209.2100,5360
2024-10-30 07:00:00,209.4200,209.8900,209.3000,209.8900,1107
2024-10-30 06:00:00,209.3100,209.5100,209.1500,209.2500,254
2024-10-30 05:00:00,209.2300,209.5500,209.1000,209.4300,840
2024-10-30 04:00:00,210.7100,211.9800,208.5700,209.2300,1604
2024-10-29 19:00:00,210.4300,210.5300,210.3500,210.3600,645109
2024-10-29 18:00:00,210.5300,210.5300,210.3000,210.4600,643597
2024-10-29 17:00:00,210.4300,210.5300,210.3000,210.5300,30160
2024-10-29 16:00:00,210.4700,211.2000,210.0200,210.4000,2141280
2024-10-29 15:00:00,210.1900,210.8300,210.0200,210.4700,1042538
2024-10-29 14:00:00,211.2000,211.5000,209.8500,210.1850,878762
2024-10-29 13:00:00,211.9750,212.4250,210.4400,211.2000,632430
2024-10-29 12:00:00,211.5050,211.9700,211.4900,211.9700,462234
2024-10-29 11:00:00,212.3250,212.4000,211.2800,211.4550,427630
2024-10-29 10:00:00,212.9000,213.3400,212.1400,212.3250,452656
2024-10-29 09:00:00,212.0400,214.9550,210.8000,212.9100,468594
2024-10-29 08:00:00,212.9500,213.9700,212.0000,212.0900,4276
2024-10-29 07:00:00,212.4900,212.7500,212.4000,212.6300,1158
2024-10-29 06:00:00,212.4600,212.6900,212.4300,212.4700,103
2024-10-29 05:00:00,212.5900,212.6000,212.4200,212.4700,189
2024-10-29 04:00:00,213.1900,213.2300,212.3000,212.5400,682
2024-10-28 19:00:00,212.9100,212.9100,212.4000,212.7000,974632
2024-10-28 18:00:00,212.8300,212.9900,212.8100,212.8400,974179
2024-10-28 17:00:00,212.9900,212.9900,212.8119,212.8300,667
2024-10-28 16:00:00,212.9100,213.3200,212.0000,212.9100,3055590
2024-10-28 15:00:00,213.0500,213.3050,212.7000,212.9100,999694
2024-10-28 14:00:00,213.4900,213.5400,213.0200,213.1100,435099
2024-10-28 13:00:00,213.1600,213.7200,213.0701,213.4700,457120
2024-10-28 12:00:00,213.1876,213.4299,213.0100,213.1500,358292
2024-10-28 11:00:00,213.3300,213.7000,212.9900,213.1800,607874
2024-10-28 10:00:00,214.7550,215.0200,213.1600,213.3300,634212
2024-10-28 09:00:00,215.0900,216.2500,214.5000,214.7990,374808
2024-10-28 08:00:00,215.3500,216.3388,211.5012,215.0000,7588
2024-10-28 07:00:00,215.7000,215.7100,215.0000,215.1100,943
2024-10-28 06:00:00,215.6500,215.8200,215.2300,215.3000,1275
2024-10-28 05:00:00,215.7000,215.7900,215.3300,215.6500,311
2024-10-28 04:00:00,215.0000,216.0600,215.0000,215.7900,444
2024-10-25 19:00:00,214.6700,214.8800,214.5500,214.5500,1540946
2024-10-25 18:00:00,214.5600,214.8900,214.5500,214.5700,1541393
2024-10-25 17:00:00,214.5637,214.9000,214.5600,214.5600,327068
2024-10-25 16:00:00,214.5800,215.1500,214.2600,214.8900,5608840
2024-10-25 15:00:00,215.1400,215.2500,214.4100,214.5800,1163527
2024-10-25 14:00:00,214.6100,215.4300,214.3850,215.1700,629821
2024-10-25 13:00:00,218.2799,218.2799,214.4600,214.6000,993159
2024-10-25 12:00:00,217.8400,218.6500,217.5200,218.2400,343320
2024-10-25 11:00:00,218.2150,218.3300,217.1850,217.9000,480853
2024-10-25 10:00:00,217.0900,218.5000,216.2900,218.1500,1013893
2024-10-25 09:00:00,217.8700,217.9200,215.7200,217.1550,913579
2024-10-25 08:00:00,217.9600,218.8000,216.5100,217.5000,49070
2024-10-25 07:00:00,217.8100,218.3300,217.5200,218.1400,4053
2024-10-25 06:00:00,218.6300,218.7200,217.3100,217.8000,30277
2024-10-25 05:00:00,218.4100,218.9700,218.3100,218.4900,2013
2024-10-25 04:00:00,218.7400,218.9700,218.3000,218.6400,804
2024-10-24 19:00:00,218.3900,218.3900,218.0800,218.3300,685544
2024-10-24 18:00:00,218.3800,232.7500,218.0000,218.3600,684845
2024-10-24 17:00:00,218.3700,218.4000,217.9000,218.3800,3030
2024-10-24 16:00:00,218.2900,218.8000,217.9300,218.3900,2726795
2024-10-24 15:00:00,217.3550,219.1800,217.0101,218.2900,1813945
2024-10-24 14:00:00,216.6900,218.5300,216.6300,217.3650,812328
2024-10-24 13:00:00,216.9500,217.6100,216.6900,216.7000,599508
2024-10-24 12:00:00,217.7601,217.9000,216.6100,216.9400,637871
2024-10-24 11:00:00,218.1000,218.7800,216.1600,217.8300,1133421
2024-10-24 10:00:00,219.0500,220.1900,217.1701,217.9751,1560617
2024-10-24 09:00:00,223.4600,224.0800,216.2900,219.0864,3078362
2024-10-24 08:00:00,224.0000,232.7500,218.6925,223.4400,107385
2024-10-24 07:00:00,221.9300,223.5800,220.5000,223.5000,40330
2024-10-24 06:00:00,219.5700,221.8000,218.7900,221.5000,4983
2024-10-24 05:00:00,222.6000,222.7400,218.6600,219.7400,26458
2024-10-24 04:00:00,226.0000,226.0000,222.2500,222.5100,10766
2024-10-23 19:00:00,232.7500,232.7500,225.7000,226.9500,583879
2024-10-23 18:00:00,226.9200,232.7500,225.7000,226.2900,579648
2024-10-23 17:00:00,224.9900,232.7500,224.1973,226.9500,78376
2024-10-23 16:00:00,232.4600,234.2500,214.0000,224.9900,2583067
2024-10-23 15:00:00,232.3800,233.3400,232.1000,232.7000,1509282
2024-10-23 14:00:00,231.4500,232.4400,231.1000,232.3900,407776
2024-10-23 13:00:00,232.7750,232.9000,231.4500,231.4500,388909
2024-10-23 12:00:00,232.8200,233.1900,231.9850,232.7750,451363
2024-10-23 11:00:00,232.7000,232.9550,231.5800,232.7900,496631
2024-10-23 10:00:00,231.4100,233.1900,231.3100,232.7300,532186
2024-10-23 09:00:00,231.5500,231.8300,230.2600,231.4100,438444
2024-10-23 08:00:00,231.5000,232.3800,230.0700,231.3600,5064
2024-10-23 07:00:00,231.7800,232.0400,231.5000,232.0400,2031
2024-10-23 06:00:00,231.8800,231.8900,231.0100,231.7600,157
2024-10-23 05:00:00,232.0000,232.1400,231.8900,231.8900,329
2024-10-23 04:00:00,232.1700,232.2500,230.0700,232.1900,2547
2024-10-22 19:00:00,232.2500,232.5000,232.0700,232.2400,405848
2024-10-22 18:00:00,232.2600,232.5000,232.0700,232.5000,407487
2024-10-22 17:00:00,232.2500,232.9700,232.0000,232.5000,1589
2024-10-22 16:00:00,232.2600,232.9900,231.3425,232.2500,1605860
2024-10-22 15:00:00,231.9300,232.9700,231.8001,232.2600,514276
2024-10-22 14:00:00,232.4050,232.5400,231.5500,231.9700,339222
2024-10-22 13:00:00,232.5981,232.9257,232.1900,232.4100,274186
2024-10-22 12:00:00,232.3700,232.6000,232.1300,232.5500,200098
2024-10-22 11:00:00,231.3400,232.9200,231.1800,232.3750,386331
2024-10-22 10:00:00,231.4800,231.9500,230.6700,231.3650,342796
2024-10-22 09:00:00,231.1000,232.6235,231.0100,231.5000,270698
2024-10-22 08:00:00,232.7888,232.7900,230.2000,231.5500,39230
2024-10-22 07:00:00,231.7000,232.6600,231.5100,232.0600,4971
2024-10-22 06:00:00,231.4000,231.8500,231.2000,231.2000,837
2024-10-22 05:00:00,232.0000,232.0000,230.7200,230.7400,408
2024-10-22 04:00:00,233.3400,233.3400,231.9900,232.0000,430
2024-10-21 19:00:00,231.7500,233.3500,231.7500,232.7000,429412
2024-10-21 18:00:00,233.4500,233.9000,231.7500,233.3500,429595
2024-10-21 17:00:00,232.9000,233.9500,232.7500,233.3500,1808
2024-10-21 16:00:00,231.8400,234.8800,231.4700,232.8000,1445976
2024-10-21 15:00:00,231.1925,231.8800,231.1700,231.8400,643075
2024-10-21 14:00:00,231.2400,231.3000,230.9600,231.1800,188846
2024-10-21 13:00:00,231.6700,231.7190,231.1750,231.2300,190189
2024-10-21 12:00:00,231.3200,231.6700,231.1600,231.6500,183340
2024-10-21 11:00:00,231.3050,231.4804,230.2600,231.2750,338824
2024-10-21 10:00:00,231.7400,232.3500,231.2901,231.2956,262345
2024-10-21 09:00:00,231.8700,232.4200,230.5000,231.7344,330157
2024-10-21 08:00:00,231.8000,233.5300,231.4700,231.8500,2758
2024-10-21 07:00:00,231.7300,232.1500,231.3400,231.7700,506
2024-10-21 06:00:00,232.0000,232.1400,231.5000,231.7100,239
